TIP AGENTIE,SHOP NAME,lat,lng,link,ORAS,Suprafata utila,Status Oras,Status shop,HCL,Anexa,Taxa locala,New cost/sop,Nota calcul Primarie,Dosar autorizare depus,Autorizatie Emisa,Nr. Aparate,Observatii,Acte necesare pt. autorizare
STANDARD,PASCANI 03-RETAIL PARK,47.2470281,26.7111748,,PASCANI,56.2,N/A,#N/A,,,,0,,,,5,,
STANDARD,PASCANI 01-CUZA VODA,47.2532154,26.723288,,PASCANI,35.7,N/A,#N/A,,,,0,,,,2,,
STANDARD,PATARLAGELE 01-NICOLAE BALCESCU,45.314383,26.362331,,PATARLAGELE,49.9,N/A,#N/A,,,,0,,,,0,,
STANDARD,PECICA 01-PRINCIPALA,46.17076,21.067244,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,PECICA,51.2,Safe,#N/A,65/29.04.2026,Da,100,5120,TBD,Nu,,0,,
STANDARD,PETRILA 02-TUDOR VLADIMIRESCU,45.4447253,23.3801121,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,PETRILA,54.2,Safe,To be closed,97/27.04.2026,,500,27100,,,,0,,
STANDARD,PETROSANI 04-DACIA,45.397113,23.37522,https://drive.google.com/file/d/1JkP-GYnCJaOj6aXVvIktJwJohwrsxKKn/view?usp=drive_link,PETROSANI,31.7,Safe,#N/A,138/27.04.2026,,TBD,,,,,1,,
STANDARD,PETROSANI 01-1 DECEMBRIE 1918,45.410459,23.376024,https://drive.google.com/file/d/1JkP-GYnCJaOj6aXVvIktJwJohwrsxKKn/view?usp=drive_link,PETROSANI,68,Safe,#N/A,138/27.04.2026,,TBD,,,,,4,,
STANDARD,PETROSANI 03-1 DECEMBRIE,45.420478,23.370643,https://drive.google.com/file/d/1JkP-GYnCJaOj6aXVvIktJwJohwrsxKKn/view?usp=drive_link,PETROSANI,60,Safe,#N/A,138/27.04.2026,,TBD,,,,,0,,
STANDARD,PETROSANI 02-PIETONAL,45.4226004,23.3689462,https://drive.google.com/file/d/1JkP-GYnCJaOj6aXVvIktJwJohwrsxKKn/view?usp=drive_link,PETROSANI,44.4,Safe,#N/A,138/27.04.2026,,TBD,,,,,0,,
STANDARD,PIATRA NEAMT 08-TRAIAN 15,46.924961,26.376664,https://drive.google.com/file/d/1OmllpUY4esiLqCZYKIfwf4X2_Xv7vIhu/view?usp=drive_link,PIATRA-NEAMT,67.1,To be banned (Slots),#N/A,133/27.04.2026,Da,200,13420,,,,3,,
STANDARD,PIATRA NEAMT 07-AURORA,46.936149,26.377437,https://drive.google.com/file/d/1OmllpUY4esiLqCZYKIfwf4X2_Xv7vIhu/view?usp=drive_link,PIATRA-NEAMT,50.7,To be banned (Slots),#N/A,133/27.04.2026,Da,200,10140,,,,4,,
STANDARD,PIATRA NEAMT 05-BD DECEBAL,46.932453,26.360922,https://drive.google.com/file/d/1OmllpUY4esiLqCZYKIfwf4X2_Xv7vIhu/view?usp=drive_link,PIATRA-NEAMT,81,To be banned (Slots),#N/A,133/27.04.2026,Da,200,16200,,,,5,,
STANDARD,PIATRA NEAMT 04-TELEGONDOLA,46.927422,26.361878,https://drive.google.com/file/d/1OmllpUY4esiLqCZYKIfwf4X2_Xv7vIhu/view?usp=drive_link,PIATRA-NEAMT,85.1,To be banned (Slots),#N/A,133/27.04.2026,Da,200,17020,,,,2,,
STANDARD,PIATRA NEAMT 03-CEAHLAU,46.93126,26.371081,https://drive.google.com/file/d/1OmllpUY4esiLqCZYKIfwf4X2_Xv7vIhu/view?usp=drive_link,PIATRA-NEAMT,47.9,To be banned (Slots),#N/A,133/27.04.2026,Da,200,9580,,,,2,,
STANDARD,PIATRA NEAMT 02-TRAIAN,46.926399,26.372569,https://drive.google.com/file/d/1OmllpUY4esiLqCZYKIfwf4X2_Xv7vIhu/view?usp=drive_link,PIATRA-NEAMT,45.3,To be banned (Slots),#N/A,133/27.04.2026,Da,200,9060,,,,4,,
STANDARD,PIATRA NEAMT 01-DECEBAL 35,46.932469,26.361278,https://drive.google.com/file/d/1OmllpUY4esiLqCZYKIfwf4X2_Xv7vIhu/view?usp=drive_link,PIATRA-NEAMT,55,To be banned (Slots),#N/A,133/27.04.2026,Da,200,11000,,,,4,,
AGENTIE 2.0,PITESTI 15-CRAIOVEI 1,44.844861,24.881528,https://drive.google.com/file/d/1JfRW07ykB_wMlhn5inSrJln2vDtq5r8w/view?usp=drive_link,PITESTI,46,To be Banned,To be closed,150/23.04.2026,,,0,,,,5,,
AGENTIE 2.0 LIGHT,PITESTI 03-PETROCHIMISTILOR 13,44.83575,24.9035,https://drive.google.com/file/d/1JfRW07ykB_wMlhn5inSrJln2vDtq5r8w/view?usp=drive_link,PITESTI,80.5,To be Banned,To be closed,150/23.04.2026,,,0,,,,5,,
STANDARD,PITESTI 10-PIATA,44.860957,24.87526,https://drive.google.com/file/d/1JfRW07ykB_wMlhn5inSrJln2vDtq5r8w/view?usp=drive_link,PITESTI,50,To be Banned,To be closed,150/23.04.2026,,,0,,,,4,,
AGENTIE 2.0,PITESTI 18-BULEVARD I.C. BRATIANU,44.856883,24.876259,https://drive.google.com/file/d/1JfRW07ykB_wMlhn5inSrJln2vDtq5r8w/view?usp=drive_link,PITESTI,82.5,To be Banned,To be closed,150/23.04.2026,,,0,,,,3,,
STANDARD,PITESTI 17-PIETONAL,44.8598904,24.8691312,https://drive.google.com/file/d/1JfRW07ykB_wMlhn5inSrJln2vDtq5r8w/view?usp=drive_link,PITESTI,52.5,To be Banned,To be closed,150/23.04.2026,,,0,,,,2,,
SUPERCLUB,PITESTI 13 SC-CARTIER TRIVALE,44.848773,24.840468,https://drive.google.com/file/d/1JfRW07ykB_wMlhn5inSrJln2vDtq5r8w/view?usp=drive_link,PITESTI,70.4,To be Banned,To be closed,150/23.04.2026,,,0,,,,20,,
STANDARD,PITESTI 14-CENTRU,44.855294,24.87947,https://drive.google.com/file/d/1JfRW07ykB_wMlhn5inSrJln2vDtq5r8w/view?usp=drive_link,PITESTI,104,To be Banned,To be closed,150/23.04.2026,,,0,,,,5,,
STANDARD,PITESTI 04-PALTINULUI,44.872907,24.841761,https://drive.google.com/file/d/1JfRW07ykB_wMlhn5inSrJln2vDtq5r8w/view?usp=drive_link,PITESTI,54.2,To be Banned,To be closed,150/23.04.2026,,,0,,,,5,,
STANDARD,PITESTI 13-CARTIER TRIVALE,44.8501625,24.8504105,https://drive.google.com/file/d/1JfRW07ykB_wMlhn5inSrJln2vDtq5r8w/view?usp=drive_link,PITESTI,82.2,To be Banned,To be closed,150/23.04.2026,,,0,,,,0,,
STANDARD,PITESTI 12-BANAT,44.8472866,24.8745329,https://drive.google.com/file/d/1JfRW07ykB_wMlhn5inSrJln2vDtq5r8w/view?usp=drive_link,PITESTI,17.4,To be Banned,To be closed,150/23.04.2026,,,0,,,,5,,
STANDARD,PITESTI 07-RAZBOIENI,44.84620369,24.876548,https://drive.google.com/file/d/1JfRW07ykB_wMlhn5inSrJln2vDtq5r8w/view?usp=drive_link,PITESTI,58,To be Banned,To be closed,150/23.04.2026,,,0,,,,5,,
STANDARD,PITESTI 11-COMPLEX CIOCARLIA,44.86619641,24.86154137,https://drive.google.com/file/d/1JfRW07ykB_wMlhn5inSrJln2vDtq5r8w/view?usp=drive_link,PITESTI,58.5,To be Banned,To be closed,150/23.04.2026,,,0,,,,1,,
STANDARD,PITESTI 09-FRATII GOLESTI,44.8439375,24.8911577,https://drive.google.com/file/d/1JfRW07ykB_wMlhn5inSrJln2vDtq5r8w/view?usp=drive_link,PITESTI,40,To be Banned,To be closed,150/23.04.2026,,,0,,,,5,,
STANDARD,PITESTI 08-PAVONE,44.859833,24.869528,https://drive.google.com/file/d/1JfRW07ykB_wMlhn5inSrJln2vDtq5r8w/view?usp=drive_link,PITESTI,43.2,To be Banned,To be closed,150/23.04.2026,,,0,,,,5,,
STANDARD,PITESTI 06-COMPLEX,44.856758,24.876791,https://drive.google.com/file/d/1JfRW07ykB_wMlhn5inSrJln2vDtq5r8w/view?usp=drive_link,PITESTI,47.8,To be Banned,To be closed,150/23.04.2026,,,0,,,,4,,
STANDARD,PITESTI 02-EXERCITIU 16,44.854888,24.8654639,https://drive.google.com/file/d/1JfRW07ykB_wMlhn5inSrJln2vDtq5r8w/view?usp=drive_link,PITESTI,61.4,To be Banned,To be closed,150/23.04.2026,,,0,,,,0,,
STANDARD,PITESTI 01-EXERCITIU A7,44.850179,24.8697655,https://drive.google.com/file/d/1JfRW07ykB_wMlhn5inSrJln2vDtq5r8w/view?usp=drive_link,PITESTI,38.5,To be Banned,To be closed,150/23.04.2026,,,0,,,,5,,
PARTENER SSBT ADM,SSBT ADM PLOIESTI 538-VESTULUI,44.928293,25.991168,,PLOIESTI,15,N/A,#N/A,,,,0,,,,0,,
PARTENER SSBT ADM,SSBT ADM PLOIESTI 537-VACARESCU,44.937913,25.996254,,PLOIESTI,15,N/A,#N/A,,,,0,,,,0,,
PARTENER SSBT ADM,SSBT ADM PLOIESTI 536-1 DECEMBRIE 1918,44.925555,26.029236,,PLOIESTI,15,N/A,#N/A,,,,0,,,,0,,
STANDARD,PLOIESTI 21-VESTULUI,44.934202,25.989062,,PLOIESTI,23.5,N/A,#N/A,,,,0,,,,1,,
AGENTIE 2.0,PLOIESTI 20-C. D. GHEREA,44.941104,26.025872,,PLOIESTI,76.1,N/A,#N/A,,,,0,,,,5,,
AGENTIE 2.0,PLOIESTI 19-POSTEI,44.945798,26.03496,,PLOIESTI,47.9,N/A,#N/A,,,,0,,,,5,,
STANDARD,PLOIESTI 18-TOMA IONESCU,44.944818,26.035088,,PLOIESTI,39.8,N/A,#N/A,,,,0,,,,5,,
STANDARD,PLOIESTI 08-MARASESTI 16,44.92975,25.995,,PLOIESTI,30.8,N/A,#N/A,,,,0,,,,5,,
STANDARD,PLOIESTI 16-PORTITEI,44.9291389,25.99725,,PLOIESTI,48.1,N/A,#N/A,,,,0,,,,5,,
STANDARD,PLOIESTI 17-REPUBLICII,44.9504656,26.0034402,,PLOIESTI,61,N/A,#N/A,,,,0,,,,5,,
STANDARD,PLOIESTI 15-COMPLEX NORD,44.9535068,26.0017876,,PLOIESTI,15,N/A,#N/A,,,,0,,,,4,,
STANDARD,PLOIESTI 14-BARIERA BUCURESTI,44.9212222,26.0346389,,PLOIESTI,16.4,N/A,#N/A,,,,0,,,,5,,
STANDARD,PLOIESTI 13-PODUL INALT,44.9387708,25.9833703,,PLOIESTI,46,N/A,#N/A,,,,0,,,,5,,
STANDARD,PLOIESTI 12-COSBUC,44.9438353,26.0245545,,PLOIESTI,75.3,N/A,#N/A,,,,0,,,,3,,
STANDARD,PLOIESTI 10-MALU ROSU,44.9413097,26.0028972,,PLOIESTI,36,N/A,#N/A,,,,0,,,,5,,
STANDARD,PLOIESTI 09-MIHAI BRAVU,44.9391717,26.0446513,,PLOIESTI,48.4,N/A,#N/A,,,,0,,,,5,,
STANDARD,PLOIESTI 07-LUPENI,44.9340307,26.0325761,,PLOIESTI,68.5,N/A,#N/A,,,,0,,,,12,,
STANDARD,PLOIESTI 06-MIHAI EMINESCU,44.9264328,26.028079,,PLOIESTI,34.7,N/A,#N/A,,,,0,,,,5,,
STANDARD,PLOIESTI 05-GRIGORE CANTACUZINO,44.9379722,25.9959444,,PLOIESTI,17.5,N/A,#N/A,,,,0,,,,1,,
STANDARD,PLOIESTI 04-BARAOLT,44.9342476,25.9880128,,PLOIESTI,67.2,N/A,#N/A,,,,0,,,,0,,
STANDARD,PLOIESTI 03-KOGALNICEANU 44,44.9412055,26.0273861,,PLOIESTI,32,N/A,#N/A,,,,0,,,,0,,
STANDARD,PLOIESTI 02-REPUBLICII 183,44.9495384,26.0055646,,PLOIESTI,56.5,N/A,#N/A,,,,0,,,,5,,
STANDARD,PLOIESTI 01-REPUBLICII 171,44.9473526,26.0108075,,PLOIESTI,44.1,N/A,#N/A,,,,0,,,,5,,
PARTENER SSBT ADM,SSBT ADM POPESTI 513-OLTENITEI,44.379955,26.163372,https://drive.google.com/file/d/1nCfX6Fa-xRw4ZO7RWt6qlQTYnvXUOXBe/view?usp=drive_link,POPESTI-LEORDENI,15,To be banned (Slots),To be closed,31/23.04.2026,,,0,,,,0,,
PARTENER SSBT MAGIC,SSBT POPESTI 001-AMURGULUI,44.37306,26.149412,https://drive.google.com/file/d/1nCfX6Fa-xRw4ZO7RWt6qlQTYnvXUOXBe/view?usp=drive_link,POPESTI-LEORDENI,15,To be banned (Slots),To be closed,31/23.04.2026,,,0,,,,0,,
STANDARD,POPESTI 03-SOS BERCENI,44.36778,26.14464,https://drive.google.com/file/d/1nCfX6Fa-xRw4ZO7RWt6qlQTYnvXUOXBe/view?usp=drive_link,POPESTI-LEORDENI,81,To be banned,To be closed,31/23.04.2026,,,0,,,,0,,
STANDARD,POPESTI 02-OLTENITEI,44.379706,26.163333,https://drive.google.com/file/d/1nCfX6Fa-xRw4ZO7RWt6qlQTYnvXUOXBe/view?usp=drive_link,POPESTI-LEORDENI,74.1,To be banned,To be closed,31/23.04.2026,,,0,,,,5,,
STANDARD,POPESTI 01-FERMEI,44.37163759,26.15361728,https://drive.google.com/file/d/1nCfX6Fa-xRw4ZO7RWt6qlQTYnvXUOXBe/view?usp=drive_link,POPESTI-LEORDENI,46.7,To be banned,To be closed,31/23.04.2026,,,0,,,,5,,
STANDARD,PUCIOASA 01-REPUBLICII,45.07689839,25.43421764,,PUCIOASA,53.3,N/A,#N/A,,,,0,,,,0,,
STANDARD,RADAUTI 01-PIATA UNIRII,47.843943,25.915409,https://drive.google.com/file/d/10C3Lk6EaMpSuqmczMhfYrLEtO_bdVSW-/view?usp=drive_link,RADAUTI,83.7,To be banned,To be closed,59/03.04.2026,,,0,,,,4,,
STANDARD,RAMNICU SARAT 06-BALTA ALBA,45.373065,27.05673,,RAMNICU SARAT,65.5,N/A,#N/A,,,,0,,,,5,,
AGENTIE 2.0,RAMNICU SARAT 03-VICTORIEI 13,45.3829995,27.0415981,,RAMNICU SARAT,105.8,N/A,#N/A,,,,0,,,,5,,
STANDARD,RAMNICU SARAT 05-COMPLEX KAUFLAND,45.375955,27.043901,,RAMNICU SARAT,71.9,N/A,#N/A,,,,0,,,,5,,
STANDARD,RAMNICU SARAT 04-PIETEI,45.3805165,27.0406979,,RAMNICU SARAT,63.8,N/A,#N/A,,,,0,,,,5,,
STANDARD,RAMNICU SARAT 02-COSTIENI,45.3756778,27.0548612,,RAMNICU SARAT,63.5,N/A,#N/A,,,,0,,,,4,,
AGENTIE 2.0 LIGHT,RAMNICU VALCEA 06-GARA 1,45.1036396,24.37196,https://drive.google.com/file/d/1PF13blo9-X2VyzCKF6Mp4OertVQSQUZZ/view?usp=drive_link,RAMNICU VALCEA,53.6,Safe,ok,94/07.04.2026,,TBD,,,,Provizorie,5,,
STANDARD,RAMNICU VALCEA 11-NICOLAE BALCESCU,45.1091955,24.3644381,https://drive.google.com/file/d/1PF13blo9-X2VyzCKF6Mp4OertVQSQUZZ/view?usp=drive_link,RAMNICU VALCEA,78.9,Safe,ok,94/07.04.2026,,TBD,,,,Provizorie,0,,
STANDARD,RAMNICU VALCEA 09-REGINA MARIA,45.1026676,24.3663923,https://drive.google.com/file/d/1PF13blo9-X2VyzCKF6Mp4OertVQSQUZZ/view?usp=drive_link,RAMNICU VALCEA,36.5,Safe,ok,94/07.04.2026,,TBD,,,,Provizorie,5,,
STANDARD,RAMNICU VALCEA 08-1 MAI,45.0952492,24.3649116,https://drive.google.com/file/d/1PF13blo9-X2VyzCKF6Mp4OertVQSQUZZ/view?usp=drive_link,RAMNICU VALCEA,46.8,Safe,ok,94/07.04.2026,,TBD,,,,Provizorie,5,,
STANDARD,RAMNICU VALCEA 05-OSTROVENI,45.0915583,24.3671529,https://drive.google.com/file/d/1PF13blo9-X2VyzCKF6Mp4OertVQSQUZZ/view?usp=drive_link,RAMNICU VALCEA,54.4,Safe,ok,94/07.04.2026,,TBD,,,,Provizorie,5,,
STANDARD,RAMNICU VALCEA 04-CALEA LUI TRAIAN,45.114247,24.3632636,https://drive.google.com/file/d/1PF13blo9-X2VyzCKF6Mp4OertVQSQUZZ/view?usp=drive_link,RAMNICU VALCEA,50.9,Safe,ok,94/07.04.2026,,TBD,,,,Provizorie,1,,
STANDARD,RAMNICU VALCEA 03-TINERETULUI,45.0946376,24.3723101,https://drive.google.com/file/d/1PF13blo9-X2VyzCKF6Mp4OertVQSQUZZ/view?usp=drive_link,RAMNICU VALCEA,49.2,Safe,ok,94/07.04.2026,,TBD,,,,Provizorie,5,,
STANDARD,RAMNICU VALCEA 01-TRAIAN,45.0953283,24.3614443,https://drive.google.com/file/d/1PF13blo9-X2VyzCKF6Mp4OertVQSQUZZ/view?usp=drive_link,RAMNICU VALCEA,24,Safe,ok,94/07.04.2026,,TBD,,,,Provizorie,0,,
STANDARD,RAMNICU VALCEA 02-STIRBEI,45.1027799,24.3601234,https://drive.google.com/file/d/1PF13blo9-X2VyzCKF6Mp4OertVQSQUZZ/view?usp=drive_link,RAMNICU VALCEA,46,Safe,ok,94/07.04.2026,,TBD,,,,Provizorie,2,,
STANDARD,RASNOV 01-REPUBLICII,45.5931599,25.4615304,https://drive.google.com/file/d/17r_kUOGeDVgyGo6jo3Z5_zu80o--RnoC/view?usp=drive_link,RASNOV,47.2,To be banned,To be closed,59/27.04.2026,,,0,,,,0,,
STANDARD,REGHIN 02-GARA,46.778085,24.7092938,,REGHIN,40.5,N/A,#N/A,,,,0,,,,0,,
STANDARD,REGHIN 01-IERNUTENI,46.773783,24.7026314,,REGHIN,49,N/A,#N/A,,,,0,,,,1,,
PARTENER SSBT ADM,SSBT ADM RESITA 518-CARAGIALE,45.288467,21.885859,https://drive.google.com/file/d/1WBokkysn1XljsYps8nzgpqL9WXUEIQTw/view?usp=drive_link,RESITA,15,To be banned,To be closed,190/5.04.2026,,,0,,,,0,,
PARTENER SSBT MAGIC,SSBT RESITA 02-REPUBLICII 24,45.328537,21.871543,https://drive.google.com/file/d/1WBokkysn1XljsYps8nzgpqL9WXUEIQTw/view?usp=drive_link,RESITA,15,To be banned,To be closed,190/5.04.2026,,,0,,,,0,,
STANDARD,RESITA 10-LUNCA,45.296283,21.879848,https://drive.google.com/file/d/1WBokkysn1XljsYps8nzgpqL9WXUEIQTw/view?usp=drive_link,RESITA,63.1,To be banned,To be closed,190/5.04.2026,,,0,,,,0,,
STANDARD,RESITA 09-REPUBLICII 19,45.3266255,21.8743413,https://drive.google.com/file/d/1WBokkysn1XljsYps8nzgpqL9WXUEIQTw/view?usp=drive_link,RESITA,60,To be banned,To be closed,190/5.04.2026,,,0,,,,0,,
STANDARD,RESITA 08-REPUBLICII,45.3289461,21.8708799,https://drive.google.com/file/d/1WBokkysn1XljsYps8nzgpqL9WXUEIQTw/view?usp=drive_link,RESITA,82.2,To be banned,To be closed,190/5.04.2026,,,0,,,,5,,
STANDARD,RESITA 06-GARA,45.29079,21.888508,https://drive.google.com/file/d/1WBokkysn1XljsYps8nzgpqL9WXUEIQTw/view?usp=drive_link,RESITA,42.2,To be banned,To be closed,190/5.04.2026,,,0,,,,0,,
STANDARD,RESITA 04-TINERETULUI,45.323986,21.876616,https://drive.google.com/file/d/1WBokkysn1XljsYps8nzgpqL9WXUEIQTw/view?usp=drive_link,RESITA,57.2,To be banned,To be closed,190/5.04.2026,,,0,,,,4,,
STANDARD,RESITA 05-ALEEA ZADEI,45.302716,21.877842,https://drive.google.com/file/d/1WBokkysn1XljsYps8nzgpqL9WXUEIQTw/view?usp=drive_link,RESITA,50,To be banned,To be closed,190/5.04.2026,,,0,,,,5,,
STANDARD,RESITA 03-REPUBLICII 4,45.319831,21.879032,https://drive.google.com/file/d/1WBokkysn1XljsYps8nzgpqL9WXUEIQTw/view?usp=drive_link,RESITA,51.2,To be banned,To be closed,190/5.04.2026,,,0,,,,5,,
STANDARD,RESITA 01-I.L.CARAGIALE,45.288891,21.885409,https://drive.google.com/file/d/1WBokkysn1XljsYps8nzgpqL9WXUEIQTw/view?usp=drive_link,RESITA,41.1,To be banned,To be closed,190/5.04.2026,,,0,,,,5,,
STANDARD,ROMAN 07-ION CREANGA REL,46.927892,26.938424,https://drive.google.com/file/d/1ZMM9-2ffyh0Aq9Wq_8W8Un-DKdR_Oe7u/view?usp=drive_link,ROMAN,#N/A,To be banned,To be closed,65/17.04.2026,,,#N/A,,,,5,,
STANDARD,ROMAN 06-VALUE CENTER,46.936844,26.923115,https://drive.google.com/file/d/1ZMM9-2ffyh0Aq9Wq_8W8Un-DKdR_Oe7u/view?usp=drive_link,ROMAN,40.4,To be banned,To be closed,65/17.04.2026,,,0,,,,5,,
STANDARD,ROMAN 05-IRTA,46.936784,26.935441,https://drive.google.com/file/d/1ZMM9-2ffyh0Aq9Wq_8W8Un-DKdR_Oe7u/view?usp=drive_link,ROMAN,56.2,To be banned,To be closed,65/17.04.2026,,,0,,,,1,,
STANDARD,ROMAN 04-DOI MAGARI,46.929866,26.927873,https://drive.google.com/file/d/1ZMM9-2ffyh0Aq9Wq_8W8Un-DKdR_Oe7u/view?usp=drive_link,ROMAN,47.9,To be banned,To be closed,65/17.04.2026,,,0,,,,5,,
STANDARD,ROMAN 03-ROMAN MUSAT,46.9243108,26.9295981,https://drive.google.com/file/d/1ZMM9-2ffyh0Aq9Wq_8W8Un-DKdR_Oe7u/view?usp=drive_link,ROMAN,70.6,To be banned,To be closed,65/17.04.2026,,,0,,,,5,,
STANDARD,ROMAN 02-PIETONAL,46.922668,26.924712,https://drive.google.com/file/d/1ZMM9-2ffyh0Aq9Wq_8W8Un-DKdR_Oe7u/view?usp=drive_link,ROMAN,68.6,To be banned,To be closed,65/17.04.2026,,,0,,,,5,,
STANDARD,ROSIORI 02-RAHOVEI,44.1119272,24.9914853,,ROSIORI DE VEDE,89.5,N/A,#N/A,,,,0,,,,5,,
STANDARD,ROSIORI 01-RAHOVA,44.11188853,24.99219135,,ROSIORI DE VEDE,51.6,N/A,#N/A,,,,0,,,,3,,
STANDARD,ROVINARI 02-MUNCII,44.895646,23.161921,,ROVINARI,38.5,N/A,#N/A,,,,0,,,,0,,
STANDARD,ROVINARI 01-ALEEA PIETII,44.8972286,23.1584407,,ROVINARI,60,N/A,#N/A,,,,0,,,,0,,
STANDARD,SACELE 01-VIITORULUI,45.6172527,25.7195786,https://drive.google.com/file/d/1TukhV0sPPENNUpN5bhqWGtKhoQ2kwrwD/view?usp=drive_link,SACELE,63.8,To be banned,To be closed,57/26.03.2026,,,0,,,,5,,
STANDARD,SALONTA 01-REPUBLICII,46.8025645,21.6581955,,SALONTA,50.6,N/A,#N/A,,,,0,,,,0,,
STANDARD,SANMARTIN 01-CENTRU,47.00493,21.975786,,SANMARTIN,50,N/A,#N/A,,,,0,,,,0,,
STANDARD,SANNICOLAU MARE 01-NISTOR OPREAN,46.07173,20.626544,,SANNICOLAU MARE,70.1,N/A,#N/A,,,,0,,,,0,,
STANDARD,SANTANDREI 01-PROFI,47.05664814,21.86787802,,SANTANDREI,83.3,N/A,#N/A,,,,0,,,,0,,
AGENTIE 2.0,SATU MARE 03-PIATA MARE,47.793439,22.869656,https://docs.google.com/document/d/1gjYzpUIMxfd6W4YGTMzeG6x_G9flaepd/edit?usp=drive_link&ouid=114946221064627034430&rtpof=true&sd=true,https://docs.google.com/document/d/1gjYzpUIMxfd6W4YGTMzeG6x_G9flaepd/edit?usp=drive_link&ouid=114946221064627034430&rtpof=true&sd=true,47.25,To be banned (Slots),#N/A,101/24.04.2026,Da,240,11340,,,,4,,
AGENTIE 2.0,SATU MARE 10-PIATA 14 MAI,47.803370,22.700000,https://docs.google.com/document/d/1gjYzpUIMxfd6W4YGTMzeG6x_G9flaepd/edit?usp=drive_link&ouid=114946221064627034430&rtpof=true&sd=true,SATU MARE,37.9,To be banned (Slots),#N/A,101/24.04.2026,Da,240,9096,,,,5,,
STANDARD,SATU MARE 09-BRINDUSA,47.78696294,22.85557416,https://docs.google.com/document/d/1gjYzpUIMxfd6W4YGTMzeG6x_G9flaepd/edit?usp=drive_link&ouid=114946221064627034430&rtpof=true&sd=true,SATU MARE,30.2,Safe,#N/A,101/24.04.2026,Da,240,7248,,,,0,,
STANDARD,SATU MARE 07-RAVENSBURG,47.7823313,22.862364,https://docs.google.com/document/d/1gjYzpUIMxfd6W4YGTMzeG6x_G9flaepd/edit?usp=drive_link&ouid=114946221064627034430&rtpof=true&sd=true,SATU MARE,29,Safe,#N/A,101/24.04.2026,Da,240,6960,,,,0,,
STANDARD,SATU MARE 06-BRATIANU,47.7931791,22.8802611,https://docs.google.com/document/d/1gjYzpUIMxfd6W4YGTMzeG6x_G9flaepd/edit?usp=drive_link&ouid=114946221064627034430&rtpof=true&sd=true,SATU MARE,30.9,To be banned (Slots),#N/A,101/24.04.2026,Da,240,7416,,,,5,,
STANDARD,SATU MARE 05-BLAGA,47.7696388,22.8836998,https://docs.google.com/document/d/1gjYzpUIMxfd6W4YGTMzeG6x_G9flaepd/edit?usp=drive_link&ouid=114946221064627034430&rtpof=true&sd=true,SATU MARE,44.9,To be banned (Slots),#N/A,101/24.04.2026,Da,240,10776,,,,5,,
STANDARD,SATU MARE 02-LUCIAN BLAGA,47.779365,22.883342,https://docs.google.com/document/d/1gjYzpUIMxfd6W4YGTMzeG6x_G9flaepd/edit?usp=drive_link&ouid=114946221064627034430&rtpof=true&sd=true,SATU MARE,96.6,To be banned (Slots),#N/A,101/24.04.2026,Da,240,23184,,,,4,,
STANDARD,SATU MARE 01-DRUMUL CAREIULUI,47.7842128,22.86021975,https://docs.google.com/document/d/1gjYzpUIMxfd6W4YGTMzeG6x_G9flaepd/edit?usp=drive_link&ouid=114946221064627034430&rtpof=true&sd=true,SATU MARE,62.1,To be banned (Slots),#N/A,101/24.04.2026,Da,240,14904,,,,1,,
STANDARD,SEBES 01-KOGALNICEANU,45.964477,23.559881,https://drive.google.com/file/d/1vPXKXhU1RlDSf-mxrJ5thHTDSugvxO2z/view?usp=drive_link,SEBES,62.4,To be banned,To be closed,88/22.04.2026,,,0,,,,0,,
STANDARD,SEBES 03-BLD LUCIAN BLAGA,45.955429,23.577659,https://drive.google.com/file/d/1vPXKXhU1RlDSf-mxrJ5thHTDSugvxO2z/view?usp=drive_link,SEBES,77.9,To be banned,To be closed,88/22.04.2026,,,0,,,,5,,
STANDARD,SEBES 02-BILLA,45.958022,23.564834,https://drive.google.com/file/d/1vPXKXhU1RlDSf-mxrJ5thHTDSugvxO2z/view?usp=drive_link,SEBES,64.9,To be banned,To be closed,88/22.04.2026,,,0,,,,5,,
PARTENER SSBT MAGIC,SSBT SFANTU GHEORGHE 02-1 DECEMBRIE,45.864925,25.790129,https://drive.google.com/file/d/1FCZ1Or9p3TJnlDxPdwBNuh_kXZWqydbk/view?usp=drive_link,SFANTU GHEORGHE,15,To be banned,To be closed,125/24.04.2026,Da,,0,,,,0,"Permisa activitatea in zona Pais David Hadnagy, zona iesire din oras spre Brasov","Permisa activitatea in zona Pais David Hadnagy, zona iesire din oras spre Brasov"
STANDARD,SFANTU GHEORGHE 02-GRIGORE BALAN,45.86453557,25.79649214,https://drive.google.com/file/d/1FCZ1Or9p3TJnlDxPdwBNuh_kXZWqydbk/view?usp=drive_link,SFANTU GHEORGHE,67.1,To be banned,To be closed,125/24.04.2026,Da,,0,,,,4,"Permisa activitatea in zona Pais David Hadnagy, zona iesire din oras spre Brasov","Permisa activitatea in zona Pais David Hadnagy, zona iesire din oras spre Brasov"
